id,Rings
106663,12
106664,11
106665,7
106666,8
106667,14
106668,10
106669,6
106670,7
106671,12
106672,9
106673,8
106674,7
106675,10
106676,6
106677,10
106678,11
106679,9
106680,7
106681,12
106682,7
106683,11
106684,10
106685,9
106686,10
106687,6
106688,9
106689,10
106690,10
106691,7
106692,10
106693,7
106694,11
106695,8
106696,7
106697,8
106698,9
106699,10
106700,10
106701,7
106702,9
106703,8
106704,12
106705,10
106706,10
106707,10
106708,7
106709,12
106710,7
106711,12
106712,10
106713,12
106714,5
106715,10
106716,9
106717,6
106718,12
106719,8
106720,8
106721,12
106722,11
106723,14
106724,10
106725,9
106726,10
106727,9
106728,7
106729,10
106730,12
106731,8
106732,9
106733,11
106734,11
106735,10
106736,9
106737,8
106738,14
106739,6
106740,13
106741,13
106742,7
106743,12
106744,10
106745,9
106746,7
106747,9
106748,6
106749,9
106750,9
106751,10
106752,14
106753,10
106754,11
106755,11
106756,8
106757,9
106758,7
106759,11
106760,11
106761,9
106762,5
106763,13
106764,11
106765,9
106766,8
106767,10
106768,12
106769,10
106770,12
106771,10
106772,10
106773,5
106774,8
106775,7
106776,8
106777,8
106778,13
106779,9
106780,11
106781,17
106782,10
106783,8
106784,9
106785,8
106786,10
106787,12
106788,10
106789,14
106790,12
106791,10
106792,11
106793,9
106794,9
106795,9
106796,9
106797,5
106798,12
106799,8
106800,10
106801,12
106802,14
106803,11
106804,8
106805,11
106806,9
106807,13
106808,7
106809,12
106810,10
106811,12
106812,9
106813,12
106814,10
106815,8
106816,10
106817,10
106818,11
106819,9
106820,8
106821,5
106822,14
106823,13
106824,6
106825,6
106826,6
106827,9
106828,10
106829,12
106830,11
106831,10
106832,8
106833,7
106834,8
106835,11
106836,6
106837,9
106838,10
106839,9
106840,9
106841,8
106842,11
106843,4
106844,16
106845,7
106846,15
106847,10
106848,8
106849,21
106850,8
106851,8
106852,7
106853,9
106854,11
106855,8
106856,11
106857,12
106858,6
106859,10
106860,7
106861,8
106862,14
106863,10
106864,11
106865,10
106866,13
106867,0
106868,6
106869,12
106870,13
106871,7
106872,11
106873,14
106874,12
106875,12
106876,10
106877,10
106878,9
106879,11
106880,11
106881,13
106882,8
106883,7
106884,12
106885,9
106886,10
106887,10
106888,8
106889,11
106890,11
106891,10
106892,9
106893,9
106894,12
106895,6
106896,9
106897,14
106898,10
106899,11
106900,5
106901,8
106902,11
106903,10
106904,9
106905,9
106906,11
106907,10
106908,11
106909,11
106910,8
106911,6
106912,10
106913,11
106914,10
106915,10
106916,8
106917,11
106918,10
106919,11
106920,19
106921,10
106922,12
106923,9
106924,5
106925,9
106926,10
106927,11
106928,11
106929,8
106930,12
106931,12
106932,8
106933,11
106934,10
106935,8
106936,12
106937,8
106938,17
106939,9
106940,10
106941,11
106942,10
106943,8
106944,14
106945,8
106946,10
106947,14
106948,11
106949,7
106950,11
106951,15
106952,9
106953,6
106954,8
106955,14
106956,15
106957,10
106958,12
106959,10
106960,14
106961,10
106962,10
106963,11
106964,10
106965,7
106966,11
106967,10
106968,12
106969,11
106970,8
106971,10
106972,9
106973,9
106974,10
106975,13
106976,8
106977,12
106978,9
106979,7
106980,8
106981,9
106982,11
106983,13
106984,9
106985,9
106986,7
106987,7
106988,6
106989,13
106990,8
106991,12
106992,13
106993,6
106994,14
106995,10
106996,13
106997,11
106998,6
106999,7
107000,10
107001,7
107002,12
107003,11
107004,7
107005,9
107006,8
107007,10
107008,11
107009,11
107010,6
107011,8
107012,7
107013,11
107014,7
107015,13
107016,9
107017,13
107018,6
107019,10
107020,9
107021,12
107022,5
107023,10
107024,11
107025,8
107026,9
107027,10
107028,8
107029,12
107030,13
107031,12
107032,12
107033,10
107034,6
107035,6
107036,9
107037,10
107038,11
107039,9
107040,12
107041,14
107042,11
107043,9
107044,12
107045,9
107046,12
107047,9
107048,10
107049,10
107050,9
107051,10
107052,14
107053,6
107054,8
107055,8
107056,9
107057,14
107058,10
107059,9
107060,14
107061,10
107062,6
107063,6
107064,13
107065,13
107066,6
107067,8
107068,6
107069,8
107070,10
107071,11
107072,11
107073,11
107074,8
107075,8
107076,10
107077,14
107078,8
107079,11
107080,9
107081,11
107082,12
107083,12
107084,7
107085,12
107086,7
107087,9
107088,7
107089,9
107090,13
107091,13
107092,9
107093,11
107094,12
107095,15
107096,8
107097,12
107098,12
107099,8
107100,9
107101,11
107102,5
107103,12
107104,6
107105,6
107106,7
107107,7
107108,9
107109,11
107110,8
107111,11
107112,10
107113,12
107114,10
107115,8
107116,7
107117,7
107118,10
107119,8
107120,9
107121,10
107122,9
107123,11
107124,7
107125,9
107126,10
107127,11
107128,8
107129,10
107130,11
107131,10
107132,14
107133,13
107134,11
107135,11
107136,11
107137,10
107138,9
107139,7
107140,12
107141,8
107142,9
107143,10
107144,6
107145,8
107146,10
107147,7
107148,14
107149,11
107150,17
107151,7
107152,9
107153,8
107154,16
107155,15
107156,8
107157,8
107158,6
107159,5
107160,8
107161,7
107162,7
107163,13
107164,11
107165,9
107166,12
107167,13
107168,11
107169,7
107170,7
107171,11
107172,13
107173,10
107174,11
107175,8
107176,8
107177,11
107178,11
107179,12
107180,16
107181,11
107182,6
107183,9
107184,6
107185,10
107186,14
107187,8
107188,8
107189,10
107190,8
107191,10
107192,6
107193,7
107194,10
107195,11
107196,12
107197,11
107198,9
107199,11
107200,8
107201,11
107202,9
107203,7
107204,9
107205,10
107206,8
107207,7
107208,11
107209,13
107210,10
107211,13
107212,9
107213,6
107214,8
107215,10
107216,13
107217,13
107218,8
107219,12
107220,8
107221,8
107222,8
107223,8
107224,11
107225,5
107226,8
107227,13
107228,9
107229,9
107230,7
107231,9
107232,13
107233,9
107234,6
107235,14
107236,16
107237,9
107238,6
107239,8
107240,6
107241,12
107242,10
107243,9
107244,10
107245,9
107246,10
107247,9
107248,10
107249,11
107250,10
107251,8
107252,12
107253,8
107254,12
107255,6
107256,11
107257,7
107258,12
107259,7
107260,10
107261,11
107262,11
107263,9
107264,9
107265,9
107266,13
107267,5
107268,6
107269,10
107270,9
107271,10
107272,9
107273,8
107274,11
107275,9
107276,12
107277,10
107278,6
107279,8
107280,14
107281,7
107282,7
107283,8
107284,8
107285,12
107286,9
107287,14
107288,6
107289,11
107290,11
107291,8
107292,8
107293,11
107294,10
107295,12
107296,9
107297,10
107298,10
107299,12
107300,12
107301,8
107302,14
107303,11
107304,12
107305,9
107306,8
107307,7
107308,12
107309,13
107310,12
107311,16
107312,10
107313,6
107314,6
107315,11
107316,12
107317,8
107318,12
107319,11
107320,6
107321,8
107322,9
107323,11
107324,11
107325,7
107326,5
107327,8
107328,9
107329,13
107330,7
107331,14
107332,10
107333,7
107334,10
107335,16
107336,10
107337,9
107338,9
107339,14
107340,9
107341,6
107342,11
107343,9
107344,11
107345,7
107346,10
107347,9
107348,6
107349,14
107350,6
107351,8
107352,13
107353,7
107354,11
107355,7
107356,9
107357,8
107358,13
107359,10
107360,12
107361,9
107362,9
107363,13
107364,11
107365,10
107366,9
107367,12
107368,12
107369,11
107370,12
107371,11
107372,11
107373,9
107374,8
107375,13
107376,9
107377,6
107378,8
107379,7
107380,11
107381,5
107382,10
107383,15
107384,11
107385,12
107386,8
107387,10
107388,11
107389,9
107390,10
107391,13
107392,11
107393,9
107394,10
107395,12
107396,8
107397,9
107398,13
107399,7
107400,10
107401,13
107402,11
107403,9
107404,10
107405,11
107406,8
107407,12
107408,10
107409,10
107410,11
107411,9
107412,9
107413,11
107414,12
107415,10
107416,7
107417,11
107418,7
107419,11
107420,9
107421,7
107422,9
107423,9
107424,13
107425,8
107426,10
107427,15
107428,13
107429,10
107430,13
107431,9
107432,7
107433,11
107434,10
107435,10
107436,6
107437,8
107438,9
107439,6
107440,5
107441,8
107442,9
107443,13
107444,10
107445,10
107446,9
107447,7
107448,12
107449,5
107450,9
107451,15
107452,5
107453,7
107454,7
107455,5
107456,11
107457,11
107458,11
107459,7
107460,9
107461,6
107462,10
107463,9
107464,8
107465,11
107466,14
107467,6
107468,16
107469,11
107470,8
107471,8
107472,9
107473,11
107474,9
107475,11
107476,9
107477,6
107478,11
107479,12
107480,13
107481,12
107482,11
107483,13
107484,10
107485,10
107486,5
107487,6
107488,17
107489,6
107490,10
107491,11
107492,9
107493,14
107494,9
107495,11
107496,6
107497,11
107498,9
107499,14
107500,8
107501,12
107502,10
107503,10
107504,13
107505,7
107506,13
107507,15
107508,9
107509,9
107510,10
107511,10
107512,10
107513,6
107514,11
107515,11
107516,5
107517,11
107518,10
107519,11
107520,15
107521,10
107522,10
107523,6
107524,10
107525,9
107526,9
107527,10
107528,6
107529,13
107530,11
107531,7
107532,9
107533,8
107534,6
107535,7
107536,11
107537,10
107538,10
107539,12
107540,15
107541,9
107542,13
107543,10
107544,9
107545,12
107546,15
107547,9
107548,14
107549,10
107550,10
107551,11
107552,6
107553,12
107554,6
107555,7
107556,13
107557,11
107558,11
107559,10
107560,13
107561,11
107562,7
107563,8
107564,6
107565,12
107566,6
107567,13
107568,13
107569,13
107570,9
107571,6
107572,12
107573,8
107574,10
107575,13
107576,8
107577,9
107578,9
107579,5
107580,8
107581,8
107582,12
107583,12
107584,8
107585,5
107586,10
107587,14
107588,10
107589,10
107590,6
107591,11
107592,9
107593,13
107594,10
107595,10
107596,10
107597,11
107598,11
107599,5
107600,9
107601,5
107602,7
107603,7
107604,7
107605,7
107606,7
107607,6
107608,7
107609,9
107610,10
107611,11
107612,8
107613,9
107614,9
107615,13
107616,5
107617,10
107618,16
107619,7
107620,12
107621,13
107622,9
107623,8
107624,8
107625,11
107626,10
107627,9
107628,11
107629,10
107630,8
107631,7
107632,6
107633,11
107634,8
107635,7
107636,7
107637,10
107638,10
107639,9
107640,7
107641,10
107642,11
107643,8
107644,10
107645,13
107646,13
107647,9
107648,14
107649,12
107650,11
107651,12
107652,11
107653,14
107654,9
107655,11
107656,12
107657,6
107658,8
107659,6
107660,10
107661,13
107662,7
107663,13
107664,10
107665,11
107666,16
107667,12
107668,10
107669,9
107670,11
107671,10
107672,11
107673,8
107674,10
107675,11
107676,10
107677,10
107678,9
107679,11
107680,10
107681,12
107682,8
107683,11
107684,6
107685,11
107686,5
107687,9
107688,11
107689,10
107690,8
107691,11
107692,8
107693,7
107694,11
107695,14
107696,9
107697,6
107698,10
107699,14
107700,9
107701,12
107702,12
107703,15
107704,11
107705,10
107706,13
107707,8
107708,8
107709,7
107710,7
107711,10
107712,14
107713,10
107714,10
107715,10
107716,7
107717,11
107718,7
107719,9
107720,11
107721,9
107722,8
107723,9
107724,14
107725,13
107726,15
107727,12
107728,10
107729,8
107730,8
107731,10
107732,9
107733,5
107734,8
107735,9
107736,19
107737,8
107738,10
107739,6
107740,9
107741,9
107742,14
107743,8
107744,5
107745,17
107746,7
107747,9
107748,10
107749,7
107750,15
107751,10
107752,10
107753,16
107754,7
107755,6
107756,11
107757,13
107758,10
107759,7
107760,7
107761,10
107762,11
107763,8
107764,6
107765,11
107766,7
107767,10
107768,6
107769,12
107770,10
107771,9
107772,11
107773,11
107774,8
107775,13
107776,9
107777,9
107778,10
107779,8
107780,12
107781,13
107782,10
107783,7
107784,7
107785,12
107786,9
107787,10
107788,5
107789,10
107790,11
107791,8
107792,9
107793,11
107794,6
107795,12
107796,7
107797,8
107798,7
107799,11
107800,12
107801,8
107802,10
107803,14
107804,7
107805,12
107806,8
107807,11
107808,10
107809,13
107810,6
107811,8
107812,6
107813,17
107814,7
107815,11
107816,9
107817,11
107818,13
107819,10
107820,9
107821,5
107822,9
107823,6
107824,11
107825,7
107826,11
107827,12
107828,11
107829,10
107830,7
107831,14
107832,10
107833,9
107834,13
107835,9
107836,10
107837,9
107838,13
107839,9
107840,16
107841,7
107842,10
107843,8
107844,10
107845,7
107846,8
107847,9
107848,8
107849,8
107850,9
107851,8
107852,12
107853,12
107854,10
107855,11
107856,8
107857,10
107858,9
107859,6
107860,7
107861,9
107862,9
107863,11
107864,10
107865,9
107866,8
107867,7
107868,13
107869,17
107870,6
107871,7
107872,10
107873,11
107874,11
107875,10
107876,16
107877,6
107878,5
107879,11
107880,11
107881,9
107882,10
107883,11
107884,11
107885,8
107886,14
107887,10
107888,10
107889,7
107890,13
107891,11
107892,13
107893,13
107894,9
107895,14
107896,10
107897,10
107898,11
107899,10
107900,9
107901,13
107902,14
107903,10
107904,9
107905,8
107906,10
107907,15
107908,9
107909,11
107910,14
107911,8
107912,6
107913,9
107914,8
107915,12
107916,11
107917,8
107918,11
107919,6
107920,9
107921,8
107922,11
107923,14
107924,12
107925,11
107926,10
107927,7
107928,13
107929,8
107930,14
107931,8
107932,13
107933,10
107934,13
107935,7
107936,7
107937,9
107938,7
107939,14
107940,7
107941,11
107942,10
107943,8
107944,8
107945,13
107946,9
107947,10
107948,9
107949,9
107950,8
107951,9
107952,10
107953,9
107954,14
107955,10
107956,14
107957,10
107958,7
107959,11
107960,19
107961,10
107962,6
107963,5
107964,12
107965,10
107966,14
107967,16
107968,7
107969,7
107970,15
107971,11
107972,15
107973,9
107974,12
107975,10
107976,10
107977,10
107978,10
107979,14
107980,8
107981,13
107982,12
107983,7
107984,11
107985,12
107986,13
107987,14
107988,9
107989,7
107990,10
107991,10
107992,12
107993,10
107994,10
107995,11
107996,8
107997,7
107998,5
107999,11
108000,13
108001,11
108002,13
108003,8
108004,14
108005,11
108006,10
108007,12
108008,11
108009,15
108010,9
108011,8
108012,12
108013,8
108014,11
108015,10
108016,11
108017,11
108018,11
108019,8
108020,8
108021,9
108022,10
108023,7
108024,9
108025,7
108026,9
108027,11
108028,7
108029,13
108030,11
108031,8
108032,9
108033,10
108034,11
108035,8
108036,11
108037,9
108038,10
108039,11
108040,9
108041,11
108042,10
108043,11
108044,11
108045,10
108046,10
108047,11
108048,7
108049,9
108050,7
108051,10
108052,8
108053,10
108054,7
108055,9
108056,9
108057,10
108058,8
108059,7
108060,9
108061,13
108062,5
108063,7
108064,10
108065,8
108066,12
108067,11
108068,6
108069,15
108070,6
108071,13
108072,10
108073,15
108074,14
108075,10
108076,7
108077,7
108078,5
108079,13
108080,8
108081,6
108082,10
108083,11
108084,7
108085,11
108086,13
108087,10
108088,7
108089,7
108090,8
108091,5
108092,9
108093,12
108094,8
108095,8
108096,10
108097,10
108098,9
108099,11
108100,16
108101,9
108102,7
108103,7
108104,12
108105,7
108106,10
108107,9
108108,12
108109,10
108110,11
108111,6
108112,8
108113,5
108114,11
108115,10
108116,8
108117,9
108118,11
108119,9
108120,15
108121,9
108122,8
108123,14
108124,12
108125,10
108126,8
108127,8
108128,8
108129,12
108130,8
108131,9
108132,10
108133,10
108134,9
108135,10
108136,12
108137,8
108138,6
108139,9
108140,4
108141,9
108142,11
108143,6
108144,12
108145,6
108146,7
108147,7
108148,12
108149,8
108150,11
108151,11
108152,8
108153,9
108154,13
108155,6
108156,9
108157,10
108158,8
108159,11
108160,13
108161,9
108162,9
108163,8
108164,9
108165,11
108166,6
108167,7
108168,7
108169,9
108170,11
108171,11
108172,10
108173,10
108174,12
108175,10
108176,9
108177,7
108178,9
108179,12
108180,10
108181,10
108182,9
108183,5
108184,6
108185,11
108186,6
108187,10
108188,11
108189,11
108190,8
108191,11
108192,8
108193,8
108194,7
108195,9
108196,10
108197,14
108198,8
108199,12
108200,11
108201,7
108202,9
108203,13
108204,10
108205,12
108206,7
108207,7
108208,10
108209,13
108210,7
108211,11
108212,7
108213,10
108214,8
108215,7
108216,6
108217,9
108218,10
108219,11
108220,12
108221,11
108222,12
108223,11
108224,12
108225,6
108226,6
108227,8
108228,7
108229,7
108230,11
108231,9
108232,14
108233,9
108234,11
108235,9
108236,12
108237,11
108238,9
108239,8
108240,8
108241,10
108242,9
108243,13
108244,15
108245,10
108246,7
108247,11
108248,16
108249,8
108250,9
108251,11
108252,7
108253,9
108254,15
108255,13
108256,18
108257,11
108258,11
108259,8
108260,7
108261,8
108262,11
108263,12
108264,10
108265,10
108266,9
108267,11
108268,10
108269,11
108270,6
108271,10
108272,7
108273,11
108274,12
108275,7
108276,8
108277,10
108278,6
108279,12
108280,7
108281,13
108282,10
108283,10
108284,10
108285,9
108286,14
108287,11
108288,10
108289,8
108290,7
108291,13
108292,10
108293,10
108294,9
108295,10
108296,10
108297,14
108298,8
108299,13
108300,7
108301,6
108302,7
108303,7
108304,5
108305,10
108306,7
108307,9
108308,7
108309,7
108310,13
108311,14
108312,11
108313,7
108314,5
108315,10
108316,6
108317,11
108318,9
108319,11
108320,7
108321,13
108322,9
108323,6
108324,13
108325,11
108326,7
108327,5
108328,8
108329,6
108330,11
108331,9
108332,10
108333,8
108334,13
108335,12
108336,7
108337,13
108338,6
108339,14
108340,14
108341,11
108342,12
108343,6
108344,10
108345,8
108346,12
108347,10
108348,8
108349,10
108350,12
108351,10
108352,10
108353,7
108354,8
108355,8
108356,12
108357,10
108358,8
108359,13
108360,10
108361,11
108362,10
108363,8
108364,7
108365,10
108366,6
108367,8
108368,11
108369,11
108370,8
108371,16
108372,7
108373,6
108374,7
108375,9
108376,11
108377,12
108378,10
108379,7
108380,10
108381,10
108382,12
108383,11
108384,12
108385,9
108386,10
108387,10
108388,10
108389,10
108390,13
108391,10
108392,6
108393,8
108394,10
108395,11
108396,12
108397,8
108398,8
108399,9
108400,7
108401,12
108402,9
108403,14
108404,9
108405,12
108406,9
108407,9
108408,10
108409,12
108410,12
108411,8
108412,6
108413,17
108414,8
108415,11
108416,5
108417,10
108418,17
108419,7
108420,7
108421,8
108422,10
108423,8
108424,8
108425,10
108426,8
108427,14
108428,9
108429,11
108430,11
108431,7
108432,10
108433,11
108434,12
108435,12
108436,11
108437,6
108438,9
108439,18
108440,12
108441,10
108442,12
108443,12
108444,11
108445,8
108446,10
108447,13
108448,11
108449,9
108450,7
108451,14
108452,8
108453,10
108454,10
108455,7
108456,10
108457,12
108458,11
108459,11
108460,9
108461,9
108462,5
108463,6
108464,10
108465,16
108466,8
108467,10
108468,9
108469,12
108470,6
108471,9
108472,15
108473,12
108474,7
108475,6
108476,14
108477,12
108478,9
108479,9
108480,13
108481,8
108482,10
108483,11
108484,12
108485,11
108486,11
108487,16
108488,9
108489,12
108490,8
108491,9
108492,10
108493,11
108494,16
108495,11
108496,10
108497,14
108498,11
108499,10
108500,11
108501,15
108502,13
108503,6
108504,10
108505,11
108506,12
108507,10
108508,11
108509,8
108510,10
108511,9
108512,12
108513,10
108514,11
108515,11
108516,13
108517,9
108518,10
108519,11
108520,9
108521,13
108522,12
108523,12
108524,5
108525,11
108526,10
108527,7
108528,10
108529,13
108530,8
108531,8
108532,11
108533,6
108534,11
108535,7
108536,8
108537,9
108538,10
108539,8
108540,5
108541,14
108542,10
108543,10
108544,10
108545,15
108546,11
108547,8
108548,8
108549,10
108550,8
108551,7
108552,12
108553,9
108554,16
108555,11
108556,6
108557,12
108558,8
108559,7
108560,12
108561,11
108562,14
108563,9
108564,15
108565,9
108566,8
108567,10
108568,9
108569,9
108570,11
108571,15
108572,13
108573,11
108574,14
108575,12
108576,10
108577,11
108578,10
108579,9
108580,12
108581,9
108582,7
108583,10
108584,5
108585,7
108586,11
108587,11
108588,11
108589,12
108590,10
108591,13
108592,8
108593,14
108594,11
108595,12
108596,8
108597,9
108598,7
108599,8
108600,14
108601,5
108602,5
108603,11
108604,9
108605,9
108606,10
108607,7
108608,10
108609,13
108610,6
108611,5
108612,9
108613,8
108614,16
108615,8
108616,10
108617,9
108618,8
108619,7
108620,12
108621,11
108622,11
108623,7
108624,13
108625,10
108626,18
108627,9
108628,11
108629,10
108630,11
108631,9
108632,8
108633,11
108634,11
108635,10
108636,12
108637,12
108638,11
108639,12
108640,7
108641,4
108642,13
108643,7
108644,14
108645,10
108646,11
108647,8
108648,10
108649,7
108650,8
108651,7
108652,6
108653,9
108654,8
108655,9
108656,11
108657,7
108658,6
108659,11
108660,9
108661,6
108662,12
108663,11
108664,10
108665,5
108666,9
108667,7
108668,6
108669,11
108670,5
108671,8
108672,9
108673,10
108674,7
108675,10
108676,10
108677,10
108678,10
108679,6
108680,11
108681,11
108682,8
108683,8
108684,7
108685,10
108686,12
108687,8
108688,9
108689,7
108690,13
108691,8
108692,7
108693,14
108694,12
108695,9
108696,16
108697,8
108698,7
108699,10
108700,8
108701,9
108702,13
108703,12
108704,11
108705,8
108706,11
108707,6
108708,11
108709,8
108710,9
108711,9
108712,8
108713,7
108714,16
108715,10
108716,10
108717,8
108718,6
108719,9
108720,11
108721,7
108722,6
108723,11
108724,9
108725,8
108726,10
108727,7
108728,11
108729,12
108730,5
108731,11
108732,12
108733,10
108734,11
108735,12
108736,8
108737,7
108738,6
108739,9
108740,9
108741,10
108742,10
108743,8
108744,10
108745,9
108746,9
108747,14
108748,6
108749,11
108750,6
108751,6
108752,11
108753,8
108754,11
108755,10
108756,7
108757,11
108758,8
108759,9
108760,10
108761,13
108762,11
108763,10
108764,8
108765,8
108766,17
108767,6
108768,6
108769,6
108770,14
108771,5
108772,12
108773,12
108774,7
108775,9
108776,10
108777,13
108778,10
108779,10
108780,12
108781,8
108782,9
108783,10
108784,10
108785,8
108786,12
108787,13
108788,13
108789,10
108790,14
108791,9
108792,7
108793,12
108794,8
108795,9
108796,10
108797,9
108798,11
108799,12
108800,13
108801,15
108802,8
108803,11
108804,9
108805,10
108806,11
108807,14
108808,13
108809,14
108810,10
108811,10
108812,10
108813,12
108814,6
108815,12
108816,8
108817,10
108818,12
108819,9
108820,11
108821,14
108822,8
108823,13
108824,7
108825,8
108826,10
108827,10
108828,13
108829,11
108830,11
108831,10
108832,11
108833,14
108834,11
108835,7
108836,11
108837,10
108838,7
108839,9
108840,5
108841,11
108842,9
108843,8
108844,11
108845,6
108846,10
108847,9
108848,11
108849,11
108850,10
108851,9
108852,11
108853,9
108854,11
108855,12
108856,11
108857,10
108858,7
108859,12
108860,12
108861,10
108862,10
108863,8
108864,5
108865,9
108866,7
108867,10
108868,10
108869,8
108870,11
108871,10
108872,12
108873,7
108874,8
108875,10
108876,14
108877,8
108878,12
108879,8
108880,8
108881,8
108882,9
108883,10
108884,11
108885,9
108886,8
108887,8
108888,11
108889,10
108890,5
108891,17
108892,6
108893,15
108894,9
108895,6
108896,10
108897,10
108898,9
108899,10
108900,9
108901,12
108902,11
108903,11
108904,11
108905,10
108906,10
108907,10
108908,7
108909,10
108910,9
108911,9
108912,7
108913,8
108914,7
108915,14
108916,7
108917,13
108918,9
108919,7
108920,9
108921,7
108922,11
108923,11
108924,6
108925,10
108926,8
108927,8
108928,8
108929,11
108930,12
108931,10
108932,7
108933,12
108934,9
108935,10
108936,15
108937,11
108938,12
108939,10
108940,10
108941,10
108942,10
108943,11
108944,10
108945,11
108946,14
108947,9
108948,11
108949,8
108950,13
108951,8
108952,9
108953,8
108954,10
108955,10
108956,0
108957,7
108958,11
108959,9
108960,8
108961,9
108962,8
108963,6
108964,8
108965,8
108966,8
108967,10
108968,9
108969,20
108970,12
108971,7
108972,11
108973,10
108974,8
108975,12
108976,10
108977,11
108978,12
108979,8
108980,15
108981,9
108982,11
108983,13
108984,11
108985,12
108986,13
108987,8
108988,9
108989,9
108990,7
108991,8
108992,7
108993,11
108994,7
108995,5
108996,14
108997,7
108998,8
108999,8
109000,11
109001,11
109002,12
109003,8
109004,7
109005,10
109006,10
109007,9
109008,7
109009,7
109010,8
109011,8
109012,5
109013,9
109014,9
109015,11
109016,9
109017,10
109018,8
109019,6
109020,6
109021,11
109022,9
109023,8
109024,12
109025,9
109026,8
109027,10
109028,15
109029,11
109030,8
109031,6
109032,10
109033,11
109034,13
109035,6
109036,8
109037,11
109038,10
109039,11
109040,7
109041,6
109042,11
109043,11
109044,10
109045,7
109046,13
109047,10
109048,9
109049,7
109050,6
109051,13
109052,12
109053,7
109054,12
109055,8
109056,8
109057,8
109058,7
109059,8
109060,6
109061,5
109062,7
109063,7
109064,10
109065,6
109066,10
109067,12
109068,10
109069,12
109070,11
109071,8
109072,7
109073,7
109074,10
109075,8
109076,10
109077,6
109078,11
109079,5
109080,12
109081,8
109082,8
109083,8
109084,8
109085,12
109086,9
109087,8
109088,8
109089,10
109090,6
109091,7
109092,10
109093,8
109094,11
109095,7
109096,9
109097,14
109098,10
109099,9
109100,10
109101,8
109102,14
109103,5
109104,9
109105,16
109106,9
109107,10
109108,9
109109,10
109110,11
109111,10
109112,9
109113,11
109114,7
109115,11
109116,8
109117,10
109118,17
109119,7
109120,8
109121,10
109122,13
109123,11
109124,7
109125,8
109126,11
109127,10
109128,8
109129,8
109130,7
109131,6
109132,12
109133,10
109134,11
109135,8
109136,7
109137,11
109138,7
109139,12
109140,8
109141,8
109142,9
109143,11
109144,13
109145,14
109146,10
109147,10
109148,8
109149,11
109150,12
109151,10
109152,9
109153,9
109154,12
109155,10
109156,7
109157,5
109158,10
109159,6
109160,12
109161,14
109162,13
109163,9
109164,8
109165,12
109166,10
109167,12
109168,7
109169,12
109170,5
109171,9
109172,9
109173,10
109174,7
109175,7
109176,6
109177,8
109178,7
109179,7
109180,8
109181,8
109182,9
109183,6
109184,10
109185,9
109186,10
109187,12
109188,14
109189,10
109190,11
109191,15
109192,7
109193,9
109194,6
109195,7
109196,10
109197,13
109198,10
109199,9
109200,7
109201,15
109202,8
109203,9
109204,11
109205,11
109206,8
109207,10
109208,12
109209,11
109210,10
109211,12
109212,15
109213,9
109214,8
109215,11
109216,8
109217,9
109218,7
109219,6
109220,7
109221,10
109222,12
109223,14
109224,7
109225,8
109226,7
109227,11
109228,11
109229,11
109230,12
109231,11
109232,10
109233,10
109234,11
109235,9
109236,12
109237,10
109238,11
109239,10
109240,12
109241,14
109242,9
109243,8
109244,6
109245,9
109246,16
109247,8
109248,10
109249,16
109250,8
109251,10
109252,6
109253,10
109254,12
109255,9
109256,10
109257,5
109258,9
109259,9
109260,13
109261,9
109262,10
109263,6
109264,6
109265,6
109266,13
109267,10
109268,9
109269,7
109270,9
109271,9
109272,9
109273,7
109274,5
109275,6
109276,10
109277,7
109278,5
109279,10
109280,12
109281,5
109282,12
109283,9
109284,10
109285,11
109286,13
109287,9
109288,8
109289,14
109290,7
109291,7
109292,9
109293,10
109294,11
109295,10
109296,7
109297,9
109298,7
109299,11
109300,9
109301,11
109302,11
109303,9
109304,8
109305,8
109306,8
109307,11
109308,5
109309,6
109310,9
109311,7
109312,8
109313,11
109314,12
109315,10
109316,10
109317,7
109318,12
109319,12
109320,10
109321,11
109322,11
109323,7
109324,13
109325,9
109326,9
109327,10
109328,13
109329,9
109330,9
109331,8
109332,6
109333,11
109334,8
109335,14
109336,7
109337,12
109338,9
109339,12
109340,10
109341,9
109342,6
109343,14
109344,7
109345,11
109346,5
109347,12
109348,9
109349,7
109350,6
109351,8
109352,9
109353,10
109354,9
109355,6
109356,11
109357,11
109358,10
109359,8
109360,7
109361,5
109362,13
109363,15
109364,11
109365,12
109366,7
109367,8
109368,6
109369,13
109370,5
109371,8
109372,10
109373,11
109374,11
109375,10
109376,9
109377,8
109378,11
109379,11
109380,10
109381,7
109382,7
109383,8
109384,9
109385,13
109386,6
109387,11
109388,12
109389,14
109390,10
109391,11
109392,10
109393,8
109394,10
109395,11
109396,8
109397,7
109398,14
109399,8
109400,9
109401,8
109402,7
109403,14
109404,13
109405,9
109406,7
109407,11
109408,13
109409,14
109410,9
109411,11
109412,11
109413,10
109414,11
109415,8
109416,12
109417,12
109418,11
109419,11
109420,10
109421,12
109422,9
109423,11
109424,8
109425,12
109426,7
109427,15
109428,11
109429,11
109430,11
109431,12
109432,12
109433,7
109434,11
109435,7
109436,9
109437,9
109438,9
109439,11
109440,14
109441,11
109442,14
109443,5
109444,7
109445,10
109446,10
109447,10
109448,11
109449,9
109450,8
109451,10
109452,5
109453,10
109454,11
109455,9
109456,8
109457,7
109458,11
109459,11
109460,8
